datacenter_id,server_generation,server_id,action,server_type,release_time,purchase_price,slots_size,energy_consumption,capacity,life_expectancy,cost_of_moving,average_maintenance_fee,cost_of_energy,latency_sensitivity,slots_capacity,selling_price,lifespan,moved,cost
DC4,CPU.S3,46c8df01-5ae3-427e-a0ea-2e1ebfe467cd,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,96.0,0,1304.0414066556505
DC4,CPU.S3,1d122838-5e6e-422c-917e-9761e1afd76e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,96.0,0,1304.0414066556505
DC4,CPU.S3,203ec3c4-d12a-433f-93fa-3d37883a8fe0,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,96.0,0,1304.0414066556505
DC4,CPU.S3,6087974b-d12f-485b-b1fb-4a2a0e7941f9,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,96.0,0,1304.0414066556505
DC4,CPU.S3,c2947fb1-8e60-48af-a269-724f25e1ba69,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,96.0,0,1304.0414066556505
DC4,CPU.S3,b852175b-714f-40eb-9981-248a077b6394,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,96.0,0,1304.0414066556505
DC4,CPU.S3,6b845d75-c272-4467-b2a0-7f974599a842,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,96.0,0,1304.0414066556505
DC1,GPU.S2,4994f983-73f8-4d35-88b3-becdce08f3e3,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.25,low,25245,1600.0,96.0,0,5809.710909165274
DC1,GPU.S2,6902759c-a5d1-4b5f-b158-353f16cc17ff,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.25,low,25245,1600.0,96.0,0,5809.710909165274
DC1,GPU.S2,ea78143b-e5a4-4e5c-bf4c-aede34d61098,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.25,low,25245,1600.0,96.0,0,5809.710909165274
DC2,GPU.S2,7b7e2b4d-75b5-4632-93d1-ca8986aa1d83,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.35,medium,15300,1800.0,96.0,0,6109.710909165274
DC2,GPU.S2,a7661226-4c3a-46cd-8ff1-11404401483a,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.35,medium,15300,1800.0,96.0,0,6109.710909165274
DC2,GPU.S2,41c610ce-0dfe-4cfe-949c-7944c65ad9a1,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.35,medium,15300,1800.0,96.0,0,6109.710909165274
DC3,GPU.S2,4e4b2e38-5a21-42c3-a2a8-33b2814dff7c,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.65,high,7020,2000.0,96.0,0,7009.710909165274
DC3,GPU.S2,5a133fee-ea7e-4f5e-90a6-24a952a448cf,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.65,high,7020,2000.0,96.0,0,7009.710909165274
DC3,GPU.S2,79fc080d-93bc-49cd-b89a-012ce9d55e14,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.65,high,7020,2000.0,96.0,0,7009.710909165274
DC4,GPU.S2,39ff1657-9584-4cd2-9b76-c8195231ef9d,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.75,high,8280,2000.0,96.0,0,7309.710909165274
DC4,GPU.S2,792e93ca-8688-4e4c-8477-0bbc4ee6ff3d,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.75,high,8280,2000.0,96.0,0,7309.710909165274
DC4,GPU.S2,c1508b1c-789c-45f1-adc6-6da0f5afb4c4,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.75,high,8280,2000.0,96.0,0,7309.710909165274
DC1,CPU.S3,cc9d51da-a565-4aac-ae71-585fb83d60b1,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,7ac9aad7-c143-4f25-9927-dbc6b60037b3,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,39cb244f-86f6-47e8-ab08-81285d466373,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,29b04ad1-0d1b-45f8-8b93-138cc64937e8,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,fa050aa8-ded8-4467-9d5a-751eeb06626c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,f7e98925-8591-42e8-a2db-2569faed1c82,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,3d79d1d7-fcbb-451a-baf6-5b53fe4cf6ad,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,7d602d90-927e-423b-a284-7403d0f3c4c2,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,33982c69-7b3b-412b-b283-858606669fb2,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,e84b1dc7-1dc9-4b41-bb90-288ec3a451df,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,899269d5-aa89-4dba-add5-26fda6062cae,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,c6d7d934-1bfa-49fe-89ab-d6b070711335,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,fe5476ae-e4e1-44ee-9c49-e495d10f22f0,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,39033795-115a-481f-8667-b37092aada50,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,efecd460-c2c0-4e82-88ee-9566438df525,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,dca74209-6857-459b-90e1-e76dfed6ba44,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,7b1abcb8-beb3-4d47-8977-f4238f19c6d3,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,cad205f9-1ea1-41aa-8af0-df4dab8620e1,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,8f289792-e037-4450-ac40-82597c6e9450,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,058ded0f-bc9c-4adf-a4ec-f91adca2d316,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,2c317031-8eb8-4cce-8405-d5dc3caa4741,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,d46fa489-36ed-47ae-abfb-4777e1eedf2e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,d5d62f99-7528-451f-96b9-34dbc68eb89b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,135979aa-bea0-4558-8b59-36c85d91b19b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,ac4f5038-14ab-4314-91b5-5f6b8c52b245,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,1f20f570-ffdb-4ac6-85d3-c3454689c879,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,027dba9e-4183-4b43-8aed-3246ea382d16,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,fb626a6f-f362-4bd1-96fe-b63e5a0790bd,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,9183ea31-0bf8-417d-8d97-3110fa8589a1,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,d6e5d253-506e-4504-a750-7910c33f2e35,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,c3dc8ea6-6064-4f7d-949a-92a3f6eef7d2,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,fc92a2ec-d1cd-4216-955d-483393cd477a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,3ea55295-1230-4be4-812f-70925f217711,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,ee29e395-98ce-4e6d-912d-2526fcf52959,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,95a18996-a0da-45bb-a52a-e38de6343d74,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,97265f42-34fc-4c24-9fc8-eecd31fb2e0a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,5fb7419f-67dd-4fcc-b720-2dc484e7759a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,798f8910-82b4-4a52-92c1-ed7593becbe9,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,0755e771-0c73-4455-8798-359b938ed73c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,f4fbc87b-dcd4-4958-935c-45e0c728c544,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,1f4494a4-57eb-4719-9370-a3a9c485484f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,a75f1e57-6b3b-4a33-8fa0-8e66907beea1,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,249df170-cf1f-4f57-8aa6-2ba20b938efc,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,1844dab9-908c-435b-bece-cc27d5cc16d3,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,ea537bdf-d07c-4df2-bb80-e10980263af8,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,8f340b73-f2d2-43f2-80a4-2b0450750272,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,a93dfa3d-035e-4b84-a72b-6317fbe20283,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,348daac0-081a-4531-87c5-1afd1f5a1f8a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,ceeab5b1-5adb-48eb-b9e9-6c76ac56a038,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,c3838508-a10d-4b15-9660-9844bfb5a593,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,6f811732-72fe-468d-87ab-77da3763fa22,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,0eead1c1-4ca5-474e-b310-a07d1007d6f4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,ad33ae61-100a-4b88-93c8-522c78bbef5d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,677c08fe-7d1a-4077-bcf3-6f057ddfc7ad,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,fcabeeff-c325-4674-90ef-01ea2e9cec83,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,2be77e49-4863-4018-adc9-6aa988f3a1e4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,d787c591-5c86-4af2-bfc4-4cdc77b4b084,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,280e88fd-2659-4555-a101-d473c891c249,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,0ab4585b-38a1-4479-b8bc-2aed5f0fdd5a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,bbd3eeb0-de77-4200-a99f-142a380a8c80,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,cac180e8-72bb-448d-8e55-b93ad159c1d9,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,99c4f137-c33f-4d2e-9362-f756bb9ce0ab,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,aee5a613-9c54-444b-be0c-c99f03a5c3cc,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,037552bc-8333-460c-a295-fde2b82e8515,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,c41b3af2-2119-478e-8063-9c2ca29059fe,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,f045787a-d574-4d74-81a5-42a001814179,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,ec805d50-fdb1-429f-8c41-1a6a35fb8e3f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,81d8a8e8-af02-4b49-a077-7ee4f0d59b73,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,ebda5596-e9be-470f-bff2-42f75c7efefe,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC1,CPU.S3,d42d51b4-e8f9-49fe-b1bc-3ef13fa3c513,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,95.0,0,892.204781981094
DC2,CPU.S3,00ab34d7-e853-407c-af78-4cab497a93ac,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,a209556f-e521-4536-8fcd-fb61b2b43c63,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,2576c29e-71bf-4814-ae06-81bc369b6457,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,e776fd6a-30be-43fc-8c68-1d4bd00a49b8,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,7cecc8c6-9352-4706-b805-0eb16b6887d4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,b5c425d1-bdc2-4f85-8737-c72c6d7df75c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,7eeb11b5-ebcb-4cf2-ad45-a8cf8369b14d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,199e2712-87d8-4508-8dbf-1918c5062e60,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,df9dab47-8975-4773-8d3d-28584d33aba0,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,3cfa2806-bbc6-4709-9327-feb091b92ceb,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,b9044942-1a5a-43b0-8b07-f3a9b5314692,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,d2670d9e-871b-4ee4-9091-cc6ea47b5246,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,a9037c09-12ab-45a3-a90a-3b6a6bf5a0e9,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,ee0e2095-e938-4242-aba4-6afa45e7106f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,5adb16bf-6873-41c6-b080-c222be16fadf,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,003a51c6-9e37-4918-8ea8-3bbb9c01ef07,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,b7548e7a-f589-476d-a3e4-1e0152c02959,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,b3c1dfd1-e31b-49e3-a88c-cf2e78fc6a92,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,6da8b4ab-5d27-44d5-b9b3-2916c33d9b5f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,35e2cfc3-d001-4855-b12a-f34337eb6e87,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,fd1d79ab-9041-4dff-8954-9cc00eb73501,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,ceab89dc-2876-4500-a344-7a6b496f06ea,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,bedfae90-8d37-401d-bf07-122a02bffc0f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,c8e169fd-4b7c-43bc-906e-30880715591b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,12f1eee8-279c-4bac-bf23-0464aacc6573,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,33d746d5-0f6d-4491-9101-0198f6f5bfaa,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,8c623530-50f2-4343-89e0-3d4a84a42edf,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,c4cc7c96-4e59-4342-9426-361b5b462ec5,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,08c10aa1-3687-4b0d-b093-3e25cbe1c89a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,0502b40a-b5ad-4cf1-9085-bc3d34a3bd0a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,53758136-f02b-43bf-b7c6-a136301f1c57,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,5fc158e7-84c3-41e3-9a01-369942af156d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,e6de4f8a-8793-48c3-b9f7-57d682086259,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,20177709-36cc-42fa-9b87-76bb9a20b110,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,3eb9131c-3dac-45d5-9a67-23cb8d362673,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,4d3976d5-7a58-4a49-87f4-5496b98214f3,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,78860922-45d9-41dd-a179-6094d3460eb4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,1c30f47b-fe44-4266-89a0-be45462b06cd,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,431950e7-2b95-45ae-ab80-f0e15ae0e2e9,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC2,CPU.S3,08043e0e-396a-4c71-90a1-cb7ec753e5e5,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,95.0,0,972.204781981094
DC3,CPU.S3,15cf2a68-1e56-4665-86c0-9e785928d262,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,8e235ec7-f383-476e-b42a-d9b09f5dab07,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,bc301d6d-c3ed-4e0a-96bb-05379e7555a9,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,41f16173-9949-4c05-ac15-21faf4806dec,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,dd189830-52b9-43e9-b1a9-4f61a6c16748,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,1eb1e980-f929-4433-9b87-5bff0938d0d5,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,04bdcb16-1c69-43de-a858-017896db270e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,8cd342a8-33bf-4ad7-9671-1a0bb3514c08,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,828fd45f-d4c6-48ef-aa47-98bd169b52d8,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,554c2fc4-b8bc-4bfc-9318-a0629adda192,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,62bccada-0e2e-408f-8cff-01c58ee9b085,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,323b4dcb-7d18-40c4-8098-55f1511eab50,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,52443ad4-f0a7-48d6-a63e-6074ac801f8e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,df628ebb-67f4-4d30-add2-389450cfd935,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,b4a6cdc3-0d61-44e1-9d10-f9e4d21f2605,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,545bdc33-cb64-4b8a-b586-06bef0560acd,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
DC3,CPU.S3,47274039-c88b-44de-b3d1-16d7be646d2a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,95.0,0,1212.2047819810941
